device-id,timestamp,voltagespectrum,airtemperature,soiltemperature,soiltemperature1,soiltemperature2,soilhumidity,soilelectroconductivity,airhumidity,airpressure,pluviometer,voltagewatermark,windspeed,vpd,solarradiation,swp1,swp2
WS_0020D47E,2022-03-23 15:00:00,,14.12,,,,,,50.77,,0.0,,1.6,0.79,,,
WS_0020D47E,2022-03-23 16:00:00,,12.55,,,,,,57.35,,0.0,,1.7,0.61,,,
WS_0020D47E,2022-03-23 17:00:00,,10.42,,,,,,69.92,,0.0,,1.5,0.37,,,
WS_0020D47E,2022-03-23 18:00:00,,8.95,,,,,,78.72,,0.0,,1.0,0.24,,,
WS_0020D47E,2022-03-23 19:00:00,,8.27,,,,,,82.61,,0.0,,0.9,0.19,,,
WS_0020D47E,2022-03-23 20:00:00,,7.52,,,,,,87.25,,0.0,,0.9,0.13,,,
WS_0020D47E,2022-03-23 21:00:00,,7.23,,,,,,89.15,,0.0,,1.0,0.1,,,
WS_0020D47E,2022-03-23 22:00:00,,6.4,,,,,,93.21,,0.0,,0.9,0.06,,,
WS_0020D47E,2022-03-23 23:00:00,,6.25,,,,,,96.02,,0.0,,1.1,0.03,,,
WS_0020D47E,2022-03-24 00:00:00,,5.85,,,,,,97.78,,0.0,,0.9,0.02,,,
WS_0020D47E,2022-03-24 01:00:00,,6.02,,,,,,98.84,,0.0,,1.0,0.0,,,
WS_0020D47E,2022-03-24 02:00:00,,6.33,,,,,,99.62,,0.0,,1.0,0.0,,,
WS_0020D47E,2022-03-24 03:00:00,,6.45,,,,,,99.44,,0.0,,1.1,0.0,,,
WS_0020D47E,2022-03-24 04:00:00,,6.34,,,,,,98.79,,0.0,,1.2,0.01,,,
WS_0020D47E,2022-03-24 05:00:00,,6.5,,,,,,98.13,,0.0,,1.2,0.01,,,
WS_0020D47E,2022-03-24 06:00:00,,9.19,,,,,,94.9,,0.2,,1.1,0.06,,,
WS_0020D47E,2022-03-24 07:00:00,,12.31,,,,,,80.57,,0.0,,0.9,0.27,,,
WS_0020D47E,2022-03-24 08:00:00,,13.39,,,,,,66.25,,0.0,,0.8,0.51,,,
WS_0020D47E,2022-03-24 09:00:00,,15.83,,,,,,56.77,,0.0,,0.8,0.78,,,
WS_0020D47E,2022-03-24 10:00:00,,17.14,,,,,,54.2,,0.0,,0.8,0.89,,,
WS_0020D47E,2022-03-24 11:00:00,,17.56,,,,,,48.45,,0.0,,1.1,1.03,,,
WS_0020D47E,2022-03-24 12:00:00,,17.77,,,,,,51.23,,0.0,,1.3,0.98,,,
WS_0020D47E,2022-03-24 13:00:00,,17.72,,,,,,47.33,,0.0,,1.1,1.06,,,
WS_0020D47E,2022-03-24 14:00:00,,16.4,,,,,,54.33,,0.0,,1.1,0.84,,,
WS_0020D47E,2022-03-24 15:00:00,,15.89,,,,,,59.61,,0.0,,1.1,0.72,,,
WS_0020D47E,2022-03-24 16:00:00,,14.45,,,,,,65.45,,0.0,,1.0,0.56,,,
WS_0020D47E,2022-03-24 17:00:00,,11.29,,,,,,79.61,,0.0,,0.8,0.27,,,
WS_0020D47E,2022-03-24 18:00:00,,9.82,,,,,,87.99,,0.0,,0.8,0.14,,,
WS_0020D47E,2022-03-24 19:00:00,,8.92,,,,,,91.75,,0.0,,1.0,0.09,,,
WS_0020D47E,2022-03-24 20:00:00,,7.54,,,,,,97.4,,0.0,,0.9,0.02,,,
WS_0020D47E,2022-03-24 21:00:00,,6.95,,,,,,99.26,,0.0,,0.8,0.0,,,
WS_0020D47E,2022-03-24 22:00:00,,6.82,,,,,,99.21,,0.0,,1.0,0.0,,,
WS_0020D47E,2022-03-24 23:00:00,,6.7,,,,,,95.97,,0.0,,1.0,0.03,,,
WS_0020D47E,2022-03-25 00:00:00,,6.45,,,,,,95.03,,0.0,,1.1,0.04,,,
WS_0020D47E,2022-03-25 01:00:00,,7.36,,,,,,87.93,,0.0,,0.9,0.12,,,
WS_0020D47E,2022-03-25 02:00:00,,6.62,,,,,,89.39,,0.0,,1.1,0.1,,,
WS_0020D47E,2022-03-25 03:00:00,,6.84,,,,,,88.82,,0.0,,1.0,0.1,,,
WS_0020D47E,2022-03-25 04:00:00,,5.53,,,,,,94.17,,0.0,,1.1,0.05,,,
WS_0020D47E,2022-03-25 05:00:00,,5.48,,,,,,96.54,,0.0,,1.0,0.03,,,
WS_0020D47E,2022-03-25 06:00:00,,8.07,,,,,,96.87,,0.0,,0.9,0.03,,,
WS_0020D47E,2022-03-25 07:00:00,,12.27,,,,,,77.22,,0.0,,1.0,0.32,,,
WS_0020D47E,2022-03-25 08:00:00,,13.33,,,,,,68.85,,0.4,,1.1,0.47,,,
WS_0020D47E,2022-03-25 09:00:00,,15.12,,,,,,62.61,,0.0,,1.2,0.64,,,
WS_0020D47E,2022-03-25 10:00:00,,17.07,,,,,,54.89,,0.0,,1.2,0.87,,,
WS_0020D47E,2022-03-25 11:00:00,,18.19,,,,,,51.55,,0.0,,1.2,1.01,,,
WS_0020D47E,2022-03-25 12:00:00,,18.83,,,,,,49.23,,0.0,,1.2,1.1,,,
WS_0020D47E,2022-03-25 13:00:00,,22.14,,,,,,39.86,,5.6,,1.1,1.65,,,
WS_0020D47E,2022-03-25 14:00:00,,24.73,,,,,,37.23,,3.4,,0.4,1.96,,,
